make,model,car,variant,body_type,fuel_type,fuel_system,type,drivetrain,displacement(cc),cylinders,mileage(kms/lit),power(hp),torque,fuel_tank,height(mm),length(mm),width(mm),doors,seats,wheelbase(mm),airbags,price($)
Tata,Nexon,Tata Nexon,Xza Plus Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,16240
Tata,Nexon,Tata Nexon,Xza Plus Diesel Dual Tone,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,16520
Tata,Nexon,Tata Nexon,Xza Plus (O) Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,17500
Tata,Nexon,Tata Nexon,Xza Plus (O) Diesel Dual Tone,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44,1607,3994,1811,5,5,2498,2,17780
Fiat,Linea,Fiat Linea,Active Fire,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,4,15.7,112.44,207,45,1487,4596,1730,4,5,2603,0,10022
Fiat,Linea,Fiat Linea,Active Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45,1494,4596,1730,4,5,2603,0,12070
Fiat,Linea,Fiat Linea,Dynamic Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45,1494,4596,1730,5,5,2603,2,13048
Fiat,Linea,Fiat Linea,Emotion Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45,1494,4596,1730,4,5,2603,2,13880
Fiat,Linea,Fiat Linea,T-Jet Emotion,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,4,15.7,112.44,207,45,1487,4596,1730,4,5,2603,2,13968
Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Zlx,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60,1880,3995,1745,5,7,2680,0,12409
Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Slx,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60,1880,3995,1745,5,7,2680,0,11918
Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Sle,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60,1880,3995,1745,5,7,2680,0,10999
Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Lx,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),1493,4,16.5,69.04,195,60,1880,3995,1745,5,7,2680,1,10488
Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Plus Non Ac Bs4 Ps,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60,1977,4440,1660,5,9,2794,0,11467
Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Ldi,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,10678
Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Vdi,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,11406
Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,12491
Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,13828
Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+ Dual Tone,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,14049
Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+ Ags,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,14528
Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Vdi Ags,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,1,12106
Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi Ags,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,13191
Maruti Suzuki,Vitara Brezza,Maruti Suzuki Vitara Brezza,Zdi+ Dual Tone Ags,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,24.3,88.77,200,48,1640,3995,1790,5,5,2500,2,14836
Hyundai,I20 Active,Hyundai I20 Active,1.2 S,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.19,81.86,114,40,1555,3995,1760,5,5,2570,2,10836
Hyundai,I20 Active,Hyundai I20 Active,1.2 Sx,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.19,81.86,114,40,1555,3995,1760,5,5,2570,6,12019
Hyundai,I20 Active,Hyundai I20 Active,1.2 Sx Dual Tone,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.19,81.86,114,40,1555,3995,1760,5,5,2570,6,12352
Hyundai,I20 Active,Hyundai I20 Active,1.4 Sx,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1396,4,21.19,88.77,220,40,1555,3995,1760,5,5,2570,6,13907
Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Ambiente,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,3,17,121.32,150,52,1647,3998,1765,5,5,2519,2,11074
Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Trend,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,3,17,121.32,150,52,1647,3998,1765,5,5,2519,2,12194
Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Titanium,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,3,17,121.32,150,52,1647,3998,1765,5,5,2519,2,13300
Ford,Ecosport,Ford Ecosport,1.5L Ti-Vct Titanium Plus At,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1497,3,14.8,121.32,150,52,1647,3998,1765,5,5,2519,6,15820
Ford,Ecosport,Ford Ecosport,1.5L Tdci Ambiente,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,23,98.63,205,52,1647,3998,1765,5,5,2519,2,11774
